epoch,train_loss,train_acc,valid_loss,valid_acc
0,0.10465844348073006,0.7250803709030151,0.12971067801117897,0.702409029006958
1,0.09161382168531418,0.77055224776268,0.08987568318843842,0.7522624433040619
2,0.08143610134720802,0.8005818724632263,0.1028577908873558,0.7346756756305695
3,0.0737806148827076,0.8278378546237946,0.12342431023716927,0.7038746178150177
4,0.04678741469979286,0.8968377411365509,0.16449907049536705,0.7177879512310028
5,0.04023366421461105,0.9131034016609192,0.19135884940624237,0.7877219021320343
6,0.03803033381700516,0.9206267297267914,0.1692877598106861,0.8111665844917297
7,0.03330933302640915,0.9300449192523956,0.1508035659790039,0.7587625682353973
8,0.03128272108733654,0.9341831803321838,0.12992173433303833,0.7654865980148315
9,0.013801826164126396,0.9733606576919556,0.21010781452059746,0.8093699514865875
10,0.011570765171200037,0.9779012799263,0.18991558253765106,0.7730297148227692
11,0.013548998162150383,0.9745776653289795,0.20302055776119232,0.8214605450630188
12,0.012104590889066458,0.9762041568756104,0.23991913348436356,0.8150844871997833
13,0.011736815795302391,0.9774915277957916,0.2089039385318756,0.8046980500221252
14,0.004961199825629592,0.9919324219226837,0.24619446694850922,0.8035408854484558
15,0.004489854793064296,0.9914579689502716,0.2856294512748718,0.8223263025283813
16,0.003908020444214344,0.9924739897251129,0.2502025365829468,0.7844280302524567
17,0.003732382960151881,0.9931505024433136,0.26142556965351105,0.7981343865394592
18,0.003924625692889094,0.9920003414154053,0.26636187732219696,0.8200628459453583
